period_covered,st_abbreviation,st_name,drug_spending,drug_rebates,spending_less_rebates,medicaid_state,medicaid_federal,medicaid_total,all_spending_state,all_spending_federal,all_spending_total,drugs_as_share_of_medicaid,medicaid_as_share_of_all_spending
2012,OR,Oregon,"$280,203,534.94","-$181,175,311.00","$99,028,223.94","$1,817,000,000.00","$3,094,000,000.00","$4,911,000,000.00","$19,260,400,000.00","$7,753,000,000.00","$27,013,400,000.00",2.02%,18.18%
2012,PA,Pennsylvania,"$1,637,398,480.30","-$878,893,872.00","$758,504,608.30","$9,984,000,000.00","$12,245,000,000.00","$22,229,000,000.00","$42,771,000,000.00","$24,177,000,000.00","$66,948,000,000.00",3.41%,33.20%
2012,RI,Rhode Island,"$89,065,547.27","-$75,694,126.00","$13,371,421.27","$929,000,000.00","$995,000,000.00","$1,924,000,000.00","$5,307,700,000.00","$2,599,000,000.00","$7,906,700,000.00",0.69%,24.33%
2012,SC,South Carolina,"$415,841,074.55","-$205,095,746.00","$210,745,328.55","$1,359,000,000.00","$3,426,000,000.00","$4,785,000,000.00","$12,804,000,000.00","$9,284,000,000.00","$22,088,000,000.00",4.40%,21.66%
2012,SD,South Dakota,"$44,796,199.90","-$27,669,616.00","$17,126,583.90","$287,000,000.00","$487,000,000.00","$774,000,000.00","$2,181,000,000.00","$1,507,000,000.00","$3,688,000,000.00",2.21%,20.99%
2012,TN,Tennessee,"$831,514,844.09","-$421,924,947.00","$409,589,897.09","$3,326,000,000.00","$6,007,000,000.00","$9,333,000,000.00","$17,613,000,000.00","$12,806,000,000.00","$30,419,000,000.00",4.39%,30.68%
2012,TX,Texas,"$2,631,959,656.82","-$1,411,950,933.00","$1,220,008,723.82","$12,340,000,000.00","$16,987,000,000.00","$29,327,000,000.00","$60,743,000,000.00","$32,324,000,000.00","$93,067,000,000.00",4.16%,31.51%
2012,UT,Utah,"$163,964,065.81","-$79,408,420.00","$84,555,645.81","$709,000,000.00","$1,356,000,000.00","$2,065,000,000.00","$8,234,000,000.00","$3,588,000,000.00","$11,822,000,000.00",4.09%,17.47%
2012,VA,Virginia,"$806,699,316.13","-$300,822,722.00","$505,876,594.13","$3,568,800,000.00","$3,464,600,000.00","$7,033,400,000.00","$34,160,700,000.00","$9,212,300,000.00","$43,373,000,000.00",7.19%,16.22%
2012,VT,Vermont,"$117,289,899.65","-$116,044,801.00","$1,245,098.65","$551,000,000.00","$716,000,000.00","$1,267,000,000.00","$3,186,000,000.00","$1,831,000,000.00","$5,017,000,000.00",0.10%,25.25%
2012,WA,Washington,"$365,113,189.24","-$249,258,340.00","$115,854,849.24","$2,062,000,000.00","$2,162,000,000.00","$4,224,000,000.00","$25,126,000,000.00","$8,049,000,000.00","$33,175,000,000.00",2.74%,12.73%
2012,WI,Wisconsin,"$718,843,674.47","-$380,448,782.00","$338,394,892.47","$2,751,200,000.00","$4,069,500,000.00","$6,820,700,000.00","$30,751,800,000.00","$10,571,600,000.00","$41,323,400,000.00",4.96%,16.51%
2012,WV,West Virginia,"$356,426,539.84","-$244,477,312.00","$111,949,227.84","$786,000,000.00","$1,978,000,000.00","$2,764,000,000.00","$17,833,000,000.00","$4,064,000,000.00","$21,897,000,000.00",4.05%,12.62%
2012,WY,Wyoming,"$30,630,001.72","-$23,988,387.00","$6,641,614.72","$278,000,000.00","$294,000,000.00","$572,000,000.00","$4,203,000,000.00","$1,547,000,000.00","$5,750,000,000.00",1.16%,9.95%
2011,AK,Alaska,"$165,198,293.33","-$46,331,426.00","$118,866,867.33","$472,000,000.00","$889,000,000.00","$1,361,000,000.00","$10,819,000,000.00","$3,173,000,000.00","$13,992,000,000.00",8.73%,9.73%
2011,AL,Alabama,"$492,386,467.77","-$218,436,421.00","$273,950,046.77","$1,387,000,000.00","$3,857,000,000.00","$5,244,000,000.00","$13,887,000,000.00","$10,252,000,000.00","$24,139,000,000.00",5.22%,21.72%
2011,AR,Arkansas,"$311,954,713.42","-$130,424,348.00","$181,530,365.42","$897,000,000.00","$3,283,000,000.00","$4,180,000,000.00","$13,528,000,000.00","$6,819,000,000.00","$20,347,000,000.00",4.34%,20.54%
2011,AZ,Arizona,"$717,109,817.56","-$270,831,681.00","$446,278,136.56","$2,344,000,000.00","$7,195,000,000.00","$9,539,000,000.00","$15,762,000,000.00","$14,971,000,000.00","$30,733,000,000.00",4.68%,31.04%
2011,CA,California,"$3,953,023,101.63","-$1,835,552,921.00","$2,117,470,180.63","$20,757,000,000.00","$30,746,000,000.00","$51,503,000,000.00","$130,981,000,000.00","$84,764,000,000.00","$215,745,000,000.00",4.11%,23.87%
2011,CO,Colorado,"$304,160,637.56","-$134,646,531.00","$169,514,106.56","$2,706,215,000.00","$2,804,488,000.00","$5,510,703,000.00","$22,024,559,000.00","$8,892,713,000.00","$30,917,272,000.00",3.08%,17.82%
2011,CT,Connecticut,"$604,509,699.47","-$373,147,751.00","$231,361,948.47","$5,595,000,000.00",$0.00,"$5,595,000,000.00","$23,473,500,000.00","$2,701,000,000.00","$26,174,500,000.00",4.14%,21.38%
2011,DE,Delaware,"$148,989,370.68","-$76,197,780.00","$72,791,590.68","$518,000,000.00","$846,000,000.00","$1,364,000,000.00","$6,563,000,000.00","$1,849,000,000.00","$8,412,000,000.00",5.34%,16.21%
2011,FL,Florida,"$1,799,637,879.92","-$616,812,775.00","$1,182,825,104.92","$6,742,000,000.00","$12,359,000,000.00","$19,101,000,000.00","$36,058,000,000.00","$29,403,000,000.00","$65,461,000,000.00",6.19%,29.18%
2011,GA,Georgia,"$697,282,123.06","-$362,677,532.00","$334,604,591.06","$2,448,370,000.00","$5,779,290,000.00","$8,227,660,000.00","$27,551,900,000.00","$13,272,800,000.00","$40,824,700,000.00",4.07%,20.15%
2011,HI,Hawaii,"$492,253,275.51","-$876,916.00","$491,376,359.51","$606,000,000.00","$1,145,000,000.00","$1,751,000,000.00","$8,667,000,000.00","$2,554,000,000.00","$11,221,000,000.00",28.06%,15.60%
2011,IA,Iowa,"$255,877,619.64","-$123,504,813.00","$132,372,806.64","$1,270,000,000.00","$2,229,000,000.00","$3,499,000,000.00","$11,841,000,000.00","$6,147,000,000.00","$17,988,000,000.00",3.78%,19.45%
2011,ID,Idaho,"$129,600,657.65","-$80,064,333.00","$49,536,324.65","$604,000,000.00","$1,279,000,000.00","$1,883,000,000.00","$3,933,000,000.00","$2,670,000,000.00","$6,603,000,000.00",2.63%,28.52%
2011,IL,Illinois,"$1,107,374,679.15","-$914,116,420.00","$193,258,259.15","$7,143,093,302.52","$9,006,472,406.50","$16,149,565,709.02","$41,568,833,000.00","$14,820,921,406.50","$56,389,754,406.50",1.20%,28.64%
2011,IN,Indiana,"$739,350,471.82","-$363,754,190.00","$375,596,281.82","$1,724,000,000.00","$4,879,000,000.00","$6,603,000,000.00","$16,485,000,000.00","$9,952,000,000.00","$26,437,000,000.00",5.69%,24.98%
2011,KS,Kansas,"$204,407,742.12","-$85,669,513.00","$118,738,229.12","$894,000,000.00","$1,776,000,000.00","$2,670,000,000.00","$10,213,000,000.00","$4,472,000,000.00","$14,685,000,000.00",4.45%,18.18%
2011,KY,Kentucky,"$754,401,033.51","-$352,783,756.00","$401,617,277.51","$1,271,000,000.00","$4,537,000,000.00","$5,808,000,000.00","$15,669,000,000.00","$9,763,000,000.00","$25,432,000,000.00",6.91%,22.84%
2011,LA,Louisiana,"$899,478,688.47","-$465,704,562.00","$433,774,126.47","$1,664,000,000.00","$5,220,000,000.00","$6,884,000,000.00","$20,231,400,000.00","$10,969,000,000.00","$31,200,400,000.00",6.30%,22.06%
2011,MA,Massachusetts,"$754,623,831.06","-$334,879,458.00","$419,744,373.06","$4,163,000,000.00","$6,113,000,000.00","$10,276,000,000.00","$42,486,500,000.00","$13,088,000,000.00","$55,574,500,000.00",4.08%,18.49%
2011,MD,Maryland,"$590,163,928.51","-$249,460,699.00","$340,703,229.51","$3,054,000,000.00","$4,468,000,000.00","$7,522,000,000.00","$23,889,000,000.00","$9,951,000,000.00","$33,840,000,000.00",4.53%,22.23%
2011,ME,Maine,"$205,314,935.31","-$121,164,209.00","$84,150,726.31","$645,000,000.00","$1,696,000,000.00","$2,341,000,000.00","$5,274,000,000.00","$3,000,000,000.00","$8,274,000,000.00",3.59%,28.29%
2011,MI,Michigan,"$1,011,630,830.20","-$530,071,849.00","$481,558,981.20","$3,466,100,000.00","$8,609,500,000.00","$12,075,600,000.00","$28,678,400,000.00","$19,919,400,000.00","$48,597,800,000.00",3.99%,24.85%
2011,MN,Minnesota,"$592,372,266.94","-$134,258,748.00","$458,113,518.94","$3,125,000,000.00","$4,817,000,000.00","$7,942,000,000.00","$22,201,000,000.00","$9,200,000,000.00","$31,401,000,000.00",5.77%,25.29%
2011,MO,Missouri,"$986,734,792.28","-$372,123,993.00","$614,610,799.28","$3,622,000,000.00","$4,018,000,000.00","$7,640,000,000.00","$15,297,000,000.00","$7,805,000,000.00","$23,102,000,000.00",8.04%,33.07%
2011,MS,Mississippi,"$349,637,896.10","-$124,745,694.00","$224,892,202.10","$1,053,000,000.00","$3,081,000,000.00","$4,134,000,000.00","$9,959,000,000.00","$8,401,000,000.00","$18,360,000,000.00",5.44%,22.52%
2011,MT,Montana,"$70,954,384.90","-$38,082,390.00","$32,871,994.90","$224,000,000.00","$741,000,000.00","$965,000,000.00","$3,784,000,000.00","$2,380,000,000.00","$6,164,000,000.00",3.41%,15.66%
2011,NC,North Carolina,"$1,183,528,655.75","-$514,622,120.00","$668,906,535.75","$3,638,000,000.00","$7,660,000,000.00","$11,298,000,000.00","$33,196,000,000.00","$17,711,000,000.00","$50,907,000,000.00",5.92%,22.19%
2011,ND,North Dakota,"$31,637,869.50","-$19,482,497.00","$12,155,372.50","$223,000,000.00","$492,700,000.00","$715,700,000.00","$3,204,000,000.00","$1,813,478,000.00","$5,017,478,000.00",1.70%,14.26%
2011,NE,Nebraska,"$164,758,319.56","-$56,664,768.00","$108,093,551.56","$528,000,000.00","$1,085,000,000.00","$1,613,000,000.00","$6,585,000,000.00","$3,222,000,000.00","$9,807,000,000.00",6.70%,16.45%
2011,NH,New Hampshire,"$100,891,669.40","-$56,628,514.00","$44,263,155.40","$582,000,000.00","$791,000,000.00","$1,373,000,000.00","$3,411,000,000.00","$1,929,000,000.00","$5,340,000,000.00",3.22%,25.71%
2011,NJ,New Jersey,"$686,986,025.51","-$251,740,509.00","$435,245,516.51","$4,064,000,000.00","$6,377,000,000.00","$10,441,000,000.00","$35,098,000,000.00","$12,044,000,000.00","$47,142,000,000.00",4.17%,22.15%
2011,NM,New Mexico,"$172,757,072.84","-$4,512,587.00","$168,244,485.84","$752,800,000.00","$2,781,000,000.00","$3,533,800,000.00","$8,236,900,000.00","$6,109,900,000.00","$14,346,800,000.00",4.76%,24.63%
2011,NV,Nevada,"$147,897,188.80","-$60,680,755.00","$87,216,433.80","$585,000,000.00","$974,000,000.00","$1,559,000,000.00","$5,884,000,000.00","$2,642,000,000.00","$8,526,000,000.00",5.59%,18.29%
2011,NY,New York,"$4,834,686,217.74","-$2,364,272,778.00","$2,470,413,439.74","$11,400,000,000.00","$27,224,000,000.00","$38,624,000,000.00","$88,058,000,000.00","$44,707,000,000.00","$132,765,000,000.00",6.40%,29.09%
2011,OH,Ohio,"$1,342,169,605.36","-$780,932,242.00","$561,237,363.36","$10,640,779,838.00","$2,720,158,952.00","$13,360,938,790.00","$45,761,638,558.00","$14,552,582,471.00","$60,314,221,029.00",4.20%,22.15%
2011,OK,Oklahoma,"$389,642,168.84","-$146,272,578.00","$243,369,590.84","$1,662,000,000.00","$3,126,000,000.00","$4,788,000,000.00","$13,573,000,000.00","$7,592,000,000.00","$21,165,000,000.00",5.08%,22.62%
2011,OR,Oregon,"$306,148,208.28","-$73,031,916.00","$233,116,292.28","$1,450,000,000.00","$3,003,000,000.00","$4,453,000,000.00","$24,843,300,000.00","$8,628,000,000.00","$33,471,300,000.00",5.24%,13.30%
2011,PA,Pennsylvania,"$1,760,089,453.71","-$701,909,425.00","$1,058,180,028.71","$7,793,000,000.00","$14,182,000,000.00","$21,975,000,000.00","$39,636,000,000.00","$29,511,000,000.00","$69,147,000,000.00",4.82%,31.78%
2011,RI,Rhode Island,"$89,318,358.56","-$15,297,182.00","$74,021,176.56","$822,000,000.00","$1,248,000,000.00","$2,070,000,000.00","$5,214,800,000.00","$2,748,800,000.00","$7,963,600,000.00",3.58%,25.99%
2011,SC,South Carolina,"$411,034,145.47","-$218,832,474.00","$192,201,671.47","$1,217,000,000.00","$4,248,000,000.00","$5,465,000,000.00","$12,367,000,000.00","$9,821,000,000.00","$22,188,000,000.00",3.52%,24.63%
2011,SD,South Dakota,"$40,594,383.42","-$21,674,684.00","$18,919,699.42","$233,000,000.00","$567,000,000.00","$800,000,000.00","$2,191,000,000.00","$1,679,000,000.00","$3,870,000,000.00",2.36%,20.67%
2011,TN,Tennessee,"$801,167,446.43","-$418,817,508.00","$382,349,938.43","$2,577,000,000.00","$6,391,000,000.00","$8,968,000,000.00","$16,650,000,000.00","$13,578,000,000.00","$30,228,000,000.00",4.26%,29.67%
2011,TX,Texas,"$2,523,987,119.77","-$1,070,323,955.00","$1,453,663,164.77","$9,634,484,507.00","$18,551,010,201.00","$28,185,494,708.00","$58,512,874,149.00","$35,606,152,370.00","$94,119,026,519.00",5.16%,29.95%
2011,UT,Utah,"$175,627,333.13","-$74,560,100.00","$101,067,233.13","$568,000,000.00","$1,405,000,000.00","$1,973,000,000.00","$9,109,000,000.00","$3,579,000,000.00","$12,688,000,000.00",5.12%,15.55%
2011,VA,Virginia,"$632,935,477.51","-$117,696,650.00","$515,238,827.51","$2,976,700,000.00","$4,197,000,000.00","$7,173,700,000.00","$32,637,600,000.00","$9,832,400,000.00","$42,470,000,000.00",7.18%,16.89%
2011,VT,Vermont,"$111,913,471.68","-$5,143,929.00","$106,769,542.68","$416,000,000.00","$825,000,000.00","$1,241,000,000.00","$2,894,000,000.00","$1,966,000,000.00","$4,860,000,000.00",8.60%,25.53%
2011,WA,Washington,"$513,769,495.99","-$193,438,278.00","$320,331,217.99","$3,966,000,000.00","$3,943,000,000.00","$7,909,000,000.00","$24,632,000,000.00","$8,989,000,000.00","$33,621,000,000.00",4.05%,23.52%
2011,WI,Wisconsin,"$706,977,146.36","-$369,724,439.00","$337,252,707.36","$2,368,960,000.00","$5,043,830,000.00","$7,412,790,000.00","$30,607,790,000.00","$12,236,000,000.00","$42,843,790,000.00",4.55%,17.30%
2011,WV,West Virginia,"$374,313,825.99","-$204,315,137.00","$169,998,688.99","$544,000,000.00","$2,187,000,000.00","$2,731,000,000.00","$16,738,000,000.00","$4,460,000,000.00","$21,198,000,000.00",6.22%,12.88%
2011,WY,Wyoming,"$32,463,967.89","-$20,592,618.00","$11,871,349.89","$217,000,000.00","$336,000,000.00","$553,000,000.00","$4,486,000,000.00","$1,547,000,000.00","$6,033,000,000.00",2.15%,9.17%
2010,AK,Alaska,"$121,183,707.40","-$28,094,199.00","$93,089,508.40","$348,000,000.00","$823,000,000.00","$1,171,000,000.00","$6,836,000,000.00","$2,925,000,000.00","$9,761,000,000.00",7.95%,12.00%
2010,AL,Alabama,"$479,118,248.16","-$170,572,259.00","$308,545,989.16","$1,437,000,000.00","$3,957,000,000.00","$5,394,000,000.00","$11,942,000,000.00","$8,662,000,000.00","$20,604,000,000.00",5.72%,26.18%
2010,AR,Arkansas,"$311,096,524.61","-$118,918,030.00","$192,178,494.61","$781,000,000.00","$3,209,000,000.00","$3,990,000,000.00","$13,028,000,000.00","$6,894,000,000.00","$19,922,000,000.00",4.82%,20.03%
2010,AZ,Arizona,"$476,895,244.05",$0.00,"$476,895,244.05","$2,055,000,000.00","$5,608,000,000.00","$7,663,000,000.00","$17,320,000,000.00","$10,626,000,000.00","$27,946,000,000.00",6.22%,27.42%
2010,CA,California,"$3,672,208,308.58","-$1,513,038,843.00","$2,159,169,465.58","$11,076,000,000.00","$28,075,000,000.00","$39,151,000,000.00","$117,001,000,000.00","$89,088,000,000.00","$206,089,000,000.00",5.51%,19.00%
2010,CO,Colorado,"$251,842,917.32","-$103,654,425.00","$148,188,492.32","$2,234,898,000.00","$2,532,885,000.00","$4,767,783,000.00","$21,841,333,000.00","$9,223,210,000.00","$31,064,543,000.00",3.11%,15.35%
2010,CT,Connecticut,"$506,400,897.74","-$209,570,353.00","$296,830,544.74","$5,000,000,000.00",$0.00,"$5,000,000,000.00","$21,877,300,000.00","$2,482,400,000.00","$24,359,700,000.00",5.94%,20.53%
2010,DE,Delaware,"$127,130,803.50","-$61,772,614.00","$65,358,189.50","$481,000,000.00","$777,000,000.00","$1,258,000,000.00","$7,113,000,000.00","$1,607,000,000.00","$8,720,000,000.00",5.20%,14.43%
2010,FL,Florida,"$1,507,242,302.43","-$569,480,937.00","$937,761,365.43","$5,730,000,000.00","$12,189,000,000.00","$17,919,000,000.00","$33,092,000,000.00","$28,958,000,000.00","$62,050,000,000.00",5.23%,28.88%
2010,GA,Georgia,"$619,473,310.57","-$256,131,353.00","$363,341,957.57","$2,052,000,000.00","$5,832,000,000.00","$7,884,000,000.00","$26,106,200,000.00","$14,641,000,000.00","$40,747,200,000.00",4.61%,19.35%
2010,HI,Hawaii,"$232,657,545.97","-$684,067.00","$231,973,478.97","$499,000,000.00","$957,000,000.00","$1,456,000,000.00","$8,557,000,000.00","$2,391,000,000.00","$10,948,000,000.00",15.93%,13.30%
2010,IA,Iowa,"$235,404,492.05","-$139,889,141.00","$95,515,351.05","$1,124,000,000.00","$2,165,000,000.00","$3,289,000,000.00","$11,463,000,000.00","$6,174,000,000.00","$17,637,000,000.00",2.90%,18.65%
2010,ID,Idaho,"$117,376,113.31","-$50,268,810.00","$67,107,303.31","$399,000,000.00","$1,069,000,000.00","$1,468,000,000.00","$3,820,000,000.00","$2,573,000,000.00","$6,393,000,000.00",4.57%,22.96%
2010,IL,Illinois,"$1,374,028,610.31","-$473,165,274.00","$900,863,336.31","$5,897,510,825.85","$8,396,996,520.50","$14,294,507,346.35","$37,231,644,904.31","$12,083,383,081.62","$49,315,027,985.93",6.30%,28.99%
2010,IN,Indiana,"$750,996,298.52","-$185,074,203.00","$565,922,095.52","$1,618,000,000.00","$4,554,000,000.00","$6,172,000,000.00","$16,323,000,000.00","$10,333,000,000.00","$26,656,000,000.00",9.17%,23.15%
2010,KS,Kansas,"$176,445,092.40","-$73,973,629.00","$102,471,463.40","$783,000,000.00","$1,860,000,000.00","$2,643,000,000.00","$9,512,000,000.00","$4,532,000,000.00","$14,044,000,000.00",3.88%,18.82%
2010,KY,Kentucky,"$650,205,206.95","-$266,511,304.00","$383,693,902.95","$1,193,500,000.00","$4,499,200,000.00","$5,692,700,000.00","$15,464,000,000.00","$10,476,600,000.00","$25,940,600,000.00",6.74%,21.95%
2010,LA,Louisiana,"$869,598,005.93","-$328,927,434.00","$540,670,571.93","$1,201,000,000.00","$5,634,000,000.00","$6,835,000,000.00","$19,825,000,000.00","$11,859,000,000.00","$31,684,000,000.00",7.91%,21.57%
2010,MA,Massachusetts,"$663,542,033.79","-$166,766,401.00","$496,775,632.79","$3,567,000,000.00","$5,721,000,000.00","$9,288,000,000.00","$38,797,400,000.00","$12,480,699,000.00","$51,278,099,000.00",5.35%,18.11%
2010,MD,Maryland,"$493,105,297.92","-$123,542,031.00","$369,563,266.92","$2,554,000,000.00","$4,185,442,247.00","$6,739,442,247.00","$23,334,100,000.00","$9,825,000,000.00","$33,159,100,000.00",5.48%,20.32%
2010,ME,Maine,"$180,470,798.29","-$110,735,333.00","$69,735,465.29","$562,000,000.00","$1,801,000,000.00","$2,363,000,000.00","$5,200,000,000.00","$3,151,000,000.00","$8,351,000,000.00",2.95%,28.30%
2010,MI,Michigan,"$813,738,151.32","-$230,199,848.00","$583,538,303.32","$3,134,500,000.00","$8,434,600,000.00","$11,569,100,000.00","$28,216,300,000.00","$19,541,700,000.00","$47,758,000,000.00",5.04%,24.22%
2010,MN,Minnesota,"$392,514,170.26","-$119,559,289.00","$272,954,881.26","$2,812,000,000.00","$4,748,000,000.00","$7,560,000,000.00","$20,580,000,000.00","$9,370,000,000.00","$29,950,000,000.00",3.61%,25.24%
2010,MO,Missouri,"$898,449,793.67","-$272,857,451.00","$625,592,342.67","$3,343,300,000.00","$4,019,400,000.00","$7,362,700,000.00","$14,647,900,000.00","$8,743,100,000.00","$23,391,000,000.00",8.50%,31.48%
2010,MS,Mississippi,"$320,829,122.41","-$121,587,818.00","$199,241,304.41","$987,400,000.00","$3,199,400,000.00","$4,186,800,000.00","$10,649,200,000.00","$12,109,100,000.00","$22,758,300,000.00",4.76%,18.40%
2010,MT,Montana,"$62,644,401.50","-$33,401,936.00","$29,242,465.50","$202,000,000.00","$728,000,000.00","$930,000,000.00","$3,764,000,000.00","$2,285,000,000.00","$6,049,000,000.00",3.14%,15.37%
2010,NC,North Carolina,"$1,134,413,731.27","-$492,808,359.00","$641,605,372.27","$3,683,000,000.00","$8,113,000,000.00","$11,796,000,000.00","$31,584,000,000.00","$17,163,000,000.00","$48,747,000,000.00",5.44%,24.20%
2010,ND,North Dakota,"$29,275,011.14","-$12,645,240.00","$16,629,771.14","$195,000,000.00","$467,000,000.00","$662,000,000.00","$3,009,300,000.00","$1,857,000,000.00","$4,866,300,000.00",2.51%,13.60%
2010,NE,Nebraska,"$144,122,678.90","-$60,277,811.00","$83,844,867.90","$554,000,000.00","$1,095,000,000.00","$1,649,000,000.00","$6,633,000,000.00","$2,973,000,000.00","$9,606,000,000.00",5.08%,17.17%
2010,NH,New Hampshire,"$99,527,034.96","-$52,137,261.00","$47,389,773.96","$565,000,000.00","$797,000,000.00","$1,362,000,000.00","$3,394,000,000.00","$2,074,000,000.00","$5,468,000,000.00",3.48%,24.91%
2010,NJ,New Jersey,"$666,998,909.66","-$200,806,653.00","$466,192,256.66","$4,254,000,000.00","$6,315,000,000.00","$10,569,000,000.00","$35,462,000,000.00","$13,058,000,000.00","$48,520,000,000.00",4.41%,21.78%
2010,NM,New Mexico,"$33,380,936.00","-$3,791,568.00","$29,589,368.00","$657,000,000.00","$2,705,000,000.00","$3,362,000,000.00","$9,871,000,000.00","$5,502,000,000.00","$15,373,000,000.00",0.88%,21.87%
2010,NV,Nevada,"$120,003,835.34","-$41,230,757.00","$78,773,078.34","$531,000,000.00","$944,000,000.00","$1,475,000,000.00","$5,492,000,000.00","$2,792,000,000.00","$8,284,000,000.00",5.34%,17.81%
2010,NY,New York,"$4,506,953,930.47","-$1,899,520,021.00","$2,607,433,909.47","$10,968,000,000.00","$26,057,000,000.00","$37,025,000,000.00","$88,103,000,000.00","$40,834,000,000.00","$128,937,000,000.00",7.04%,28.72%
2010,OH,Ohio,"$1,356,629,901.87","-$260,217,908.00","$1,096,411,993.87","$9,269,000,000.00","$3,024,000,000.00","$12,293,000,000.00","$43,393,000,000.00","$14,237,000,000.00","$57,630,000,000.00",8.92%,21.33%
2010,OK,Oklahoma,"$398,050,924.16","-$146,943,130.00","$251,107,794.16","$1,167,000,000.00","$3,141,000,000.00","$4,308,000,000.00","$11,518,000,000.00","$9,356,000,000.00","$20,874,000,000.00",5.83%,20.64%
2010,OR,Oregon,"$210,083,617.69","-$53,043,518.00","$157,040,099.69","$1,212,000,000.00","$3,037,000,000.00","$4,249,000,000.00","$24,169,000,000.00","$8,378,000,000.00","$32,547,000,000.00",3.70%,13.05%
2010,PA,Pennsylvania,"$951,880,960.27","-$223,990,140.00","$727,890,820.27","$7,473,000,000.00","$12,678,000,000.00","$20,151,000,000.00","$40,422,000,000.00","$27,669,000,000.00","$68,091,000,000.00",3.61%,29.59%
2010,RI,Rhode Island,"$69,174,441.11","-$14,321,684.00","$54,852,757.11","$722,000,000.00","$1,234,000,000.00","$1,956,000,000.00","$5,000,000,000.00","$2,813,000,000.00","$7,813,000,000.00",2.80%,25.04%
2010,SC,South Carolina,"$384,430,850.57","-$129,250,593.00","$255,180,257.57","$1,075,000,000.00","$3,521,000,000.00","$4,596,000,000.00","$12,011,000,000.00","$7,691,000,000.00","$19,702,000,000.00",5.55%,23.33%
2010,SD,South Dakota,"$45,746,460.28","-$15,885,313.00","$29,861,147.28","$225,000,000.00","$604,000,000.00","$829,000,000.00","$2,108,000,000.00","$1,726,000,000.00","$3,834,000,000.00",3.60%,21.62%
2010,TN,Tennessee,"$738,667,023.38","-$347,212,527.00","$391,454,496.38","$1,954,000,000.00","$6,227,000,000.00","$8,181,000,000.00","$15,498,000,000.00","$12,951,000,000.00","$28,449,000,000.00",4.78%,28.76%
2010,TX,Texas,"$2,354,023,585.83","-$996,001,803.00","$1,358,021,782.83","$6,420,000,000.00","$15,269,000,000.00","$21,689,000,000.00","$55,383,000,000.00","$36,672,832,000.00","$92,055,832,000.00",6.26%,23.56%
2010,UT,Utah,"$152,068,987.41","-$59,408,628.00","$92,660,359.41","$414,000,000.00","$1,370,000,000.00","$1,784,000,000.00","$8,991,000,000.00","$3,607,000,000.00","$12,598,000,000.00",5.19%,14.16%
2010,VA,Virginia,"$284,742,780.24","-$97,897,431.00","$186,845,349.24","$2,590,000,000.00","$3,963,000,000.00","$6,553,000,000.00","$31,446,900,000.00","$9,327,500,000.00","$40,774,400,000.00",2.85%,16.07%
2010,VT,Vermont,"$111,819,289.58","-$1,616,249.00","$110,203,040.58","$376,000,000.00","$834,000,000.00","$1,210,000,000.00","$2,802,000,000.00","$1,865,000,000.00","$4,667,000,000.00",9.11%,25.93%
2010,WA,Washington,"$372,582,034.84","-$166,102,430.00","$206,479,604.84","$3,862,000,000.00","$3,870,000,000.00","$7,732,000,000.00","$24,349,000,000.00","$9,238,000,000.00","$33,587,000,000.00",2.67%,23.02%
2010,WI,Wisconsin,"$653,201,048.89","-$310,501,352.00","$342,699,696.89","$2,058,020,000.00","$4,742,150,000.00","$6,800,170,000.00","$28,554,420,000.00","$11,531,430,000.00","$40,085,850,000.00",5.04%,16.96%
2010,WV,West Virginia,"$347,305,268.78","-$172,978,081.00","$174,327,187.78","$463,000,000.00","$2,100,000,000.00","$2,563,000,000.00","$15,903,000,000.00","$4,475,000,000.00","$20,378,000,000.00",6.80%,12.58%
2010,WY,Wyoming,"$31,445,665.46","-$18,157,066.00","$13,288,599.46","$212,000,000.00","$347,000,000.00","$559,000,000.00","$6,227,000,000.00","$1,430,000,000.00","$7,657,000,000.00",2.38%,7.30%
2009,AK,Alaska,"$104,494,818.13","-$28,566,225.00","$75,928,593.13","$336,000,000.00","$682,000,000.00","$1,018,000,000.00","$9,575,000,000.00","$3,007,000,000.00","$12,582,000,000.00",7.46%,8.09%
2009,AL,Alabama,"$463,230,573.68","-$155,650,136.00","$307,580,437.68","$1,481,000,000.00","$3,567,000,000.00","$5,048,000,000.00","$12,491,000,000.00","$7,246,000,000.00","$19,737,000,000.00",6.09%,25.58%
2009,AR,Arkansas,"$327,159,343.97","-$113,489,328.00","$213,670,015.97","$952,000,000.00","$2,625,000,000.00","$3,577,000,000.00","$12,768,000,000.00","$5,425,000,000.00","$18,193,000,000.00",5.97%,19.66%
2009,CA,California,"$3,101,167,106.03","-$1,433,008,051.00","$1,668,159,055.03","$12,245,000,000.00","$27,990,000,000.00","$40,235,000,000.00","$122,386,000,000.00","$73,090,000,000.00","$195,476,000,000.00",4.15%,20.58%
2009,CO,Colorado,"$244,969,588.52","-$78,731,783.00","$166,237,805.52","$1,876,262,000.00","$2,176,102,000.00","$4,052,364,000.00","$22,358,823,000.00","$6,446,807,000.00","$28,805,630,000.00",4.10%,14.07%
2009,CT,Connecticut,"$409,392,742.30","-$173,017,269.00","$236,375,473.30","$5,382,000,000.00",$0.00,"$5,382,000,000.00","$17,438,100,000.00","$1,859,900,000.00","$19,298,000,000.00",4.39%,27.89%
